Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2009-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,14587.4,Anual,Real
2009-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,1852.0,Anual,Real
2009-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,14298.6,Anual,Real
2009-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,1815.3,Anual,Real
2009-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,12385.7,Anual,Real
2009-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1572.5,Anual,Real
2009-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,7877.0,Anual,Real
2010-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,15839.3,Anual,Real
2010-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,1968.6,Anual,Real
2010-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,15110.4,Anual,Real
2010-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,1878.0,Anual,Real
2010-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,13037.1,Anual,Real
2010-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1620.3,Anual,Real
2010-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8046.0,Anual,Real
2011-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,17702.8,Anual,Real
2011-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2154.9,Anual,Real
2011-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,16761.6,Anual,Real
2011-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2040.4,Anual,Real
2011-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,14542.6,Anual,Real
2011-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1770.2,Anual,Real
2011-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8215.0,Anual,Real
2012-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,18513.7,Anual,Real
2012-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2208.0,Anual,Real
2012-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,17233.1,Anual,Real
2012-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2055.2,Anual,Real
2012-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,14926.7,Anual,Real
2012-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1780.2,Anual,Real
2012-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8385.0,Anual,Real
2013-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,18498.3,Anual,Real
2013-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2227.6,Anual,Real
2013-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,17194.7,Anual,Real
2013-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2070.7,Anual,Real
2013-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,14880.0,Anual,Real
2013-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1791.9,Anual,Real
2013-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8304.0,Anual,Real
2014-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,19745.4,Anual,Real
2014-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2341.7,Anual,Real
2014-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,18158.5,Anual,Real
2014-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2153.5,Anual,Real
2014-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,15425.6,Anual,Real
2014-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1829.4,Anual,Real
2014-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8432.0,Anual,Real
2015-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,20971.4,Anual,Real
2015-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2445.2,Anual,Real
2015-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,19541.7,Anual,Real
2015-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2278.5,Anual,Real
2015-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,16579.002476850696,Anual,Real
2015-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1933.1,Anual,Real
2015-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8577.0,Anual,Real
2016-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,21697.7,Anual,Real
2016-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2488.0,Anual,Real
2016-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,20178.9,Anual,Real
2016-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2313.8,Anual,Real
2016-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,16927.5,Anual,Real
2016-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,1941.0,Anual,Real
2016-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8721.0,Anual,Real
2017-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,23158.7,Anual,Real
2017-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2613.8,Anual,Real
2017-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,21742.2,Anual,Real
2017-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2454.0,Anual,Real
2017-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,18380.8,Anual,Real
2017-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,2074.6,Anual,Real
2017-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,8860.0,Anual,Real
2018-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,24085.3,Anual,Real
2018-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2669.1,Anual,Real
2018-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,22189.4,Anual,Real
2018-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2459.0,Anual,Real
2018-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,18624.1,Anual,Real
2018-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,2063.9,Anual,Real
2018-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,9023.8,Anual,Real
2019-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,25107.5,Anual,Real
2019-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2743.4,Anual,Real
2019-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,23191.4,Anual,Real
2019-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2534.0,Anual,Real
2019-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,19588.8,Anual,Real
2019-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,2140.4,Anual,Real
2019-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,9151.9,Anual,Real
2020-01-01,  PRODUCTO INTERNO BRUTO (millones de US$),Corrientes,23850.4,Anual,Real
2020-01-01,  PRODUCTO INTERNO BRUTO per cápita (en US$),Corrientes,2563.4,Anual,Real
2020-01-01,  PRODUCTO NACIONAL BRUTO (millones de US$),Corrientes,22222.5,Anual,Real
2020-01-01,  PRODUCTO NACIONAL BRUTO per cápita (en US$),Corrientes,2388.4,Anual,Real
2020-01-01,  INGRESO NACIONAL  (millones de US$),Corrientes,19184.8,Anual,Real
2020-01-01,  INGRESO NACIONAL per cápita (en US$),Corrientes,2061.9,Anual,Real
2020-01-01,POBLACIÓN (Miles de personas) 2/,Corrientes,9304.4,Anual,Real
