Fechas,Variable,Tipo_Valores,Valores,Periodicidad,Sector
2004-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",143661.3,Anual,Real
2004-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",119417.8,Anual,Real
2004-01-01,   Sector público,"Enfoque_Gasto, Corrientes",24243.5,Anual,Real
2004-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",43736.8,Anual,Real
2004-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",34118.0,Anual,Real
2004-01-01,   Sector público,"Enfoque_Gasto, Corrientes",9618.8,Anual,Real
2004-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",4175.3,Anual,Real
2004-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",94357.5,Anual,Real
2004-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",124423.4,Anual,Real
2004-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",161507.5,Anual,Real
2004-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-8288.7,Anual,Real
2004-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1615.9,Anual,Real
2004-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",9904.6,Anual,Real
2004-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",153218.7,Anual,Real
2004-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",14397.0,Anual,Real
2004-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",8429.7,Anual,Real
2004-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",130392.1,Anual,Real
2005-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",166943.6,Anual,Real
2005-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",138421.2,Anual,Real
2005-01-01,   Sector público,"Enfoque_Gasto, Corrientes",28522.4,Anual,Real
2005-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",45779.6,Anual,Real
2005-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",37562.9,Anual,Real
2005-01-01,   Sector público,"Enfoque_Gasto, Corrientes",8216.7,Anual,Real
2005-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",4976.9,Anual,Real
2005-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",108421.7,Anual,Real
2005-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",142374.7,Anual,Real
2005-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",183747.4,Anual,Real
2005-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-8605.9,Anual,Real
2005-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",2775.2,Anual,Real
2005-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",11381.2,Anual,Real
2005-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",175141.1,Anual,Real
2005-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",15901.2,Anual,Real
2005-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",10210.9,Anual,Real
2005-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",149029.0,Anual,Real
2006-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",191189.4,Anual,Real
2006-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",160238.4,Anual,Real
2006-01-01,   Sector público,"Enfoque_Gasto, Corrientes",30951.0,Anual,Real
2006-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",56371.0,Anual,Real
2006-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",48212.0,Anual,Real
2006-01-01,   Sector público,"Enfoque_Gasto, Corrientes",8159.0,Anual,Real
2006-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",2095.0,Anual,Real
2006-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",115634.0,Anual,Real
2006-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",159001.0,Anual,Real
2006-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",206288.0,Anual,Real
2006-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-10060.9,Anual,Real
2006-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",3858.7,Anual,Real
2006-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",13919.6,Anual,Real
2006-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",196227.5,Anual,Real
2006-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",17901.8,Anual,Real
2006-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",11193.6,Anual,Real
2006-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",167132.1,Anual,Real
2007-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",220458.0,Anual,Real
2007-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",181680.2,Anual,Real
2007-01-01,   Sector público,"Enfoque_Gasto, Corrientes",38777.7,Anual,Real
2007-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",75193.4,Anual,Real
2007-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",65744.2,Anual,Real
2007-01-01,   Sector público,"Enfoque_Gasto, Corrientes",9449.2,Anual,Real
2007-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",3437.7,Anual,Real
2007-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",124979.5,Anual,Real
2007-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",190501.2,Anual,Real
2007-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",233567.2,Anual,Real
2007-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-7558.2,Anual,Real
2007-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",4866.2,Anual,Real
2007-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",12424.4,Anual,Real
2007-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",226009.1,Anual,Real
2007-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",19686.2,Anual,Real
2007-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",12802.8,Anual,Real
2007-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",193520.2,Anual,Real
2008-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",254629.5,Anual,Real
2008-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",209717.3,Anual,Real
2008-01-01,   Sector público,"Enfoque_Gasto, Corrientes",44912.2,Anual,Real
2008-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",88165.2,Anual,Real
2008-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",77018.3,Anual,Real
2008-01-01,   Sector público,"Enfoque_Gasto, Corrientes",11146.9,Anual,Real
2008-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",6478.0,Anual,Real
2008-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",134686.2,Anual,Real
2008-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",221542.0,Anual,Real
2008-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",262416.9,Anual,Real
2008-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-7695.4,Anual,Real
2008-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",2905.7,Anual,Real
2008-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",10601.2,Anual,Real
2008-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",254721.4,Anual,Real
2008-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",19223.4,Anual,Real
2008-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",14553.0,Anual,Real
2008-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",220945.0,Anual,Real
2009-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",268038.2,Anual,Real
2009-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",216495.7,Anual,Real
2009-01-01,   Sector público,"Enfoque_Gasto, Corrientes",51542.5,Anual,Real
2009-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",60660.9,Anual,Real
2009-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",49703.1,Anual,Real
2009-01-01,   Sector público,"Enfoque_Gasto, Corrientes",10957.8,Anual,Real
2009-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",-3882.2,Anual,Real
2009-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",108958.1,Anual,Real
2009-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",158143.3,Anual,Real
2009-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",275632.2,Anual,Real
2009-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-5457.3,Anual,Real
2009-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1503.0,Anual,Real
2009-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",6960.2,Anual,Real
2009-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",270174.4,Anual,Real
2009-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",19999.9,Anual,Real
2009-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",16144.8,Anual,Real
2009-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",234029.7,Anual,Real
2010-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",287446.8,Anual,Real
2010-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",233795.5,Anual,Real
2010-01-01,   Sector público,"Enfoque_Gasto, Corrientes",53651.3,Anual,Real
2010-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",64513.7,Anual,Real
2010-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",54572.6,Anual,Real
2010-01-01,   Sector público,"Enfoque_Gasto, Corrientes",9941.1,Anual,Real
2010-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",969.6,Anual,Real
2010-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",136950.0,Anual,Real
2010-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",190594.1,Anual,Real
2010-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",299286.0,Anual,Real
2010-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-13772.0,Anual,Real
2010-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1099.3,Anual,Real
2010-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",14871.3,Anual,Real
2010-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",285514.0,Anual,Real
2010-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",21563.6,Anual,Real
2010-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",17612.7,Anual,Real
2010-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",246337.7,Anual,Real
2011-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",313926.5,Anual,Real
2011-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",260106.4,Anual,Real
2011-01-01,   Sector público,"Enfoque_Gasto, Corrientes",53820.1,Anual,Real
2011-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",81883.4,Anual,Real
2011-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",70553.4,Anual,Real
2011-01-01,   Sector público,"Enfoque_Gasto, Corrientes",11330.0,Anual,Real
2011-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",5223.8,Anual,Real
2011-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",171727.5,Anual,Real
2011-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",237733.1,Anual,Real
2011-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",335027.8,Anual,Real
2011-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-17811.9,Anual,Real
2011-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1109.2,Anual,Real
2011-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",18921.1,Anual,Real
2011-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",317216.19999999995,Anual,Real
2011-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",23640.2,Anual,Real
2011-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",18355.7,Anual,Real
2011-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",275220.29999999993,Anual,Real
2012-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",342624.7,Anual,Real
2012-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",284079.8,Anual,Real
2012-01-01,   Sector público,"Enfoque_Gasto, Corrientes",58544.9,Anual,Real
2012-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",88064.3,Anual,Real
2012-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",77378.2,Anual,Real
2012-01-01,   Sector público,"Enfoque_Gasto, Corrientes",10686.1,Anual,Real
2012-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",698.1,Anual,Real
2012-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",183936.5,Anual,Real
2012-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",253975.3,Anual,Real
2012-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",361348.5,Anual,Real
2012-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-24993.5,Anual,Real
2012-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1624.8,Anual,Real
2012-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",26618.3,Anual,Real
2012-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",336354.8,Anual,Real
2012-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",25744.3,Anual,Real
2012-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",19272.6,Anual,Real
2012-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",291337.9,Anual,Real
2013-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",371504.2,Anual,Real
2013-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",308494.8,Anual,Real
2013-01-01,   Sector público,"Enfoque_Gasto, Corrientes",63009.4,Anual,Real
2013-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",88808.4,Anual,Real
2013-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",74176.7,Anual,Real
2013-01-01,   Sector público,"Enfoque_Gasto, Corrientes",14631.7,Anual,Real
2013-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",-6872.1,Anual,Real
2013-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",180518.6,Anual,Real
2013-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",257419.5,Anual,Real
2013-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",376539.4,Anual,Real
2013-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-26535.5,Anual,Real
2013-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1331.4,Anual,Real
2013-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",27866.8,Anual,Real
2013-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",350004.1,Anual,Real
2013-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",26559.6,Anual,Real
2013-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",20556.3,Anual,Real
2013-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",302888.2,Anual,Real
2014-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",396663.1,Anual,Real
2014-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",333090.2,Anual,Real
2014-01-01,   Sector público,"Enfoque_Gasto, Corrientes",63572.9,Anual,Real
2014-01-01,FORMACION BRUTA DE CAPITAL FIJO,"Enfoque_Gasto, Corrientes",92402.9,Anual,Real
2014-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",80174.8,Anual,Real
2014-01-01,   Sector público,"Enfoque_Gasto, Corrientes",12228.1,Anual,Real
2014-01-01,Variación de existencias,"Enfoque_Gasto, Corrientes",-421.3,Anual,Real
2014-01-01,"Exportación de bienes y servicios,fob","Enfoque_Gasto, Corrientes",197210.7,Anual,Real
2014-01-01,"Menos: importación de bienes y servicios,cif","Enfoque_Gasto, Corrientes",271221.9,Anual,Real
2014-01-01,PRODUCTO INTERNO BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",414633.5,Anual,Real
2014-01-01,Ingresos netos por factores de producción recibidos del resto del mundo,"Enfoque_Gasto, Corrientes",-33321.6,Anual,Real
2014-01-01,Ingresos por factores,"Enfoque_Gasto, Corrientes",1257.2,Anual,Real
2014-01-01,Menos: Pagos por factores,"Enfoque_Gasto, Corrientes",34578.8,Anual,Real
2014-01-01,PRODUCTO NACIONAL BRUTO a  precios de mercado,"Enfoque_Gasto, Corrientes",381311.9,Anual,Real
2014-01-01,Menos: Impuestos netos de subvenciones sobre la producción y las importaciones.,"Enfoque_Gasto, Corrientes",35146.4,Anual,Real
2014-01-01,Menos: asignación para el consumo de capital fijo,"Enfoque_Gasto, Corrientes",22242.2,Anual,Real
2014-01-01,PRODUCTO NACIONAL NETO = INGRESO NACIONAL,"Enfoque_Gasto, Corrientes",323923.3,Anual,Real
2015-01-01,GASTOS DE CONSUMO FINAL,"Enfoque_Gasto, Corrientes",422711.4,Anual,Real
2015-01-01,   Sector privado,"Enfoque_Gasto, Corrientes",356849.3,Anual,Real
2015-01-01,   Sector público,"Enfoque_Gasto, Corrientes",65862.1,Anual,Real
