Concepto,Fechas,Monto
Gubernamentales,2014-05-01,3112.951820000001
Comercio,2014-05-01,7735.845280000001
RENTA,2014-05-01,16568.838600000003
Remuneración de Empleados,2014-05-01,1909.3058600000004
Retribución de la Inversión,2014-05-01,14659.532740000002
TRANSFERENCIAS CORRIENTES,2014-05-01,329508.89989000006
Donaciones Oficiales,2014-05-01,0.0
Donaciones Privadas,2014-05-01,20996.668330000004
Remesas Familiares,2014-05-01,308512.23156000004
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-05-01,131334.13271000003
Capital Sector Privado,2014-05-01,37112.577630000014
Capital Sector Bancario,2014-05-01,2543.3610000000003
Capital Sector Público,2014-05-01,91678.19408000002
DataValue{Union{}}(),2014-05-01,867488.0787900002
EXPORTACIONES,2014-06-01,412065.6900900001
Bienes,2014-06-01,279909.0797200001
Exportación de Mercancias Generales,2014-06-01,70551.35094000002
Procesamiento y Maquilado,2014-06-01,129572.08923000004
Anticipos por Exportación,2014-06-01,79785.63955000002
Reexportaciones,2014-06-01,0.0
Servicios,2014-06-01,132156.61037
Transporte,2014-06-01,7097.9993300000015
Viajes,2014-06-01,62427.111390000005
Comunicaciones,2014-06-01,5815.518530000002
Construcción,2014-06-01,13002.882290000003
Seguros - Reaseguros,2014-06-01,1128.7186500000003
Servicios Financieros - Comisiones,2014-06-01,4426.573830000001
Servicios de Informática e Información,2014-06-01,786.4879200000001
Regalías y Derechos de Licencia,2014-06-01,46.18893000000001
Servicios Empresariales,2014-06-01,23022.481700000004
Servicios Personales Culturales y Recreativos,2014-06-01,525.2614900000002
Gubernamentales,2014-06-01,6155.332700000001
Comercio,2014-06-01,7722.053610000002
RENTA,2014-06-01,22231.867570000002
Remuneración de Empleados,2014-06-01,2067.9569500000007
Retribución de la Inversión,2014-06-01,20163.910620000002
TRANSFERENCIAS CORRIENTES,2014-06-01,308150.56503
Donaciones Oficiales,2014-06-01,183.42644000000007
Donaciones Privadas,2014-06-01,25323.872160000006
Remesas Familiares,2014-06-01,282643.26643
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-06-01,75148.11291000003
Capital Sector Privado,2014-06-01,42171.38354000001
Capital Sector Bancario,2014-06-01,3704.4080500000005
Capital Sector Público,2014-06-01,29272.32132000001
DataValue{Union{}}(),2014-06-01,817596.2356000001
EXPORTACIONES,2014-07-01,387364.35720000014
Bienes,2014-07-01,261045.7322700001
Exportación de Mercancias Generales,2014-07-01,86568.99777000003
Procesamiento y Maquilado,2014-07-01,95728.99012000003
Anticipos por Exportación,2014-07-01,78747.74438000003
Reexportaciones,2014-07-01,0.0
Servicios,2014-07-01,126318.62493000003
Transporte,2014-07-01,8078.313930000003
Viajes,2014-07-01,66407.2201
Comunicaciones,2014-07-01,6324.254090000002
Construcción,2014-07-01,11029.454430000003
Seguros - Reaseguros,2014-07-01,625.4751300000003
Servicios Financieros - Comisiones,2014-07-01,2483.6174000000005
Servicios de Informática e Información,2014-07-01,661.3051600000003
Regalías y Derechos de Licencia,2014-07-01,0.6000000000000001
Servicios Empresariales,2014-07-01,17772.743110000003
Servicios Personales Culturales y Recreativos,2014-07-01,463.6364100000002
Gubernamentales,2014-07-01,3568.122310000001
Comercio,2014-07-01,8903.882860000003
RENTA,2014-07-01,11614.039680000002
Remuneración de Empleados,2014-07-01,1994.8445500000003
Retribución de la Inversión,2014-07-01,9619.195130000002
TRANSFERENCIAS CORRIENTES,2014-07-01,310172.55984000006
Donaciones Oficiales,2014-07-01,4031.5744800000016
Donaciones Privadas,2014-07-01,20145.429350000006
Remesas Familiares,2014-07-01,285995.55601000006
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-07-01,49102.05101000001
Capital Sector Privado,2014-07-01,42925.52926000001
Capital Sector Bancario,2014-07-01,0.0
Capital Sector Público,2014-07-01,6176.521750000001
DataValue{Union{}}(),2014-07-01,758253.0077300002
EXPORTACIONES,2014-08-01,347079.82951000007
Bienes,2014-08-01,227982.48419000008
Exportación de Mercancias Generales,2014-08-01,62154.50826000002
Procesamiento y Maquilado,2014-08-01,87923.15233000004
Anticipos por Exportación,2014-08-01,77904.82360000003
Reexportaciones,2014-08-01,0.0
Servicios,2014-08-01,119097.34532000002
Transporte,2014-08-01,6258.789710000001
Viajes,2014-08-01,60953.10132000001
Comunicaciones,2014-08-01,4822.979400000001
Construcción,2014-08-01,13217.176670000004
Seguros - Reaseguros,2014-08-01,456.38454000000013
Servicios Financieros - Comisiones,2014-08-01,4131.707950000001
Servicios de Informática e Información,2014-08-01,447.1661100000001
Regalías y Derechos de Licencia,2014-08-01,0.0
Servicios Empresariales,2014-08-01,17359.53839
Servicios Personales Culturales y Recreativos,2014-08-01,82.43400000000001
Gubernamentales,2014-08-01,3527.7957600000013
Comercio,2014-08-01,7840.2714700000015
RENTA,2014-08-01,14152.625300000003
Remuneración de Empleados,2014-08-01,1533.9779300000005
Retribución de la Inversión,2014-08-01,12618.647370000002
TRANSFERENCIAS CORRIENTES,2014-08-01,300347.77652000013
Donaciones Oficiales,2014-08-01,1266.9941700000004
Donaciones Privadas,2014-08-01,21638.19473000001
Remesas Familiares,2014-08-01,277442.5876200001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-08-01,49030.21584000002
Capital Sector Privado,2014-08-01,25171.63659000001
Capital Sector Bancario,2014-08-01,0.0
Capital Sector Público,2014-08-01,23858.579250000006
DataValue{Union{}}(),2014-08-01,710610.4471700003
EXPORTACIONES,2014-09-01,366315.96833000006
Bienes,2014-09-01,231521.16420000006
Exportación de Mercancias Generales,2014-09-01,77566.67757000001
Procesamiento y Maquilado,2014-09-01,92469.15522000003
Anticipos por Exportación,2014-09-01,61485.33141000001
Reexportaciones,2014-09-01,0.0
Servicios,2014-09-01,134794.80413000003
Transporte,2014-09-01,7009.633620000002
Viajes,2014-09-01,66155.25111000001
Comunicaciones,2014-09-01,9298.973990000002
Construcción,2014-09-01,11930.706350000004
Seguros - Reaseguros,2014-09-01,1082.2547700000005
Servicios Financieros - Comisiones,2014-09-01,3384.0981800000013
Servicios de Informática e Información,2014-09-01,421.5602000000001
Regalías y Derechos de Licencia,2014-09-01,0.0
Servicios Empresariales,2014-09-01,22107.383980000006
Servicios Personales Culturales y Recreativos,2014-09-01,166.46522000000002
Gubernamentales,2014-09-01,4001.1583200000014
Comercio,2014-09-01,9237.318390000002
RENTA,2014-09-01,14566.139610000004
Remuneración de Empleados,2014-09-01,2010.763690000001
Retribución de la Inversión,2014-09-01,12555.375920000002
TRANSFERENCIAS CORRIENTES,2014-09-01,326103.9692700001
Donaciones Oficiales,2014-09-01,499.39282000000014
Donaciones Privadas,2014-09-01,20858.715390000005
Remesas Familiares,2014-09-01,304745.8610600001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-09-01,46329.57612000001
Capital Sector Privado,2014-09-01,34453.593190000014
Capital Sector Bancario,2014-09-01,0.0
Capital Sector Público,2014-09-01,11875.982930000002
DataValue{Union{}}(),2014-09-01,753315.6533300001
EXPORTACIONES,2014-10-01,380121.48501000006
Bienes,2014-10-01,221507.41814000005
Exportación de Mercancias Generales,2014-10-01,67883.21544000001
Procesamiento y Maquilado,2014-10-01,97857.71770000001
Anticipos por Exportación,2014-10-01,55766.485000000015
Reexportaciones,2014-10-01,0.0
Servicios,2014-10-01,158614.06687000004
Transporte,2014-10-01,8235.741510000003
Viajes,2014-10-01,65081.54797000002
Comunicaciones,2014-10-01,6002.745380000002
Construcción,2014-10-01,10444.850830000003
Seguros - Reaseguros,2014-10-01,1943.0752200000009
Servicios Financieros - Comisiones,2014-10-01,2971.971290000001
Servicios de Informática e Información,2014-10-01,364.7076500000001
Regalías y Derechos de Licencia,2014-10-01,0.0
Servicios Empresariales,2014-10-01,25873.50020000001
Servicios Personales Culturales y Recreativos,2014-10-01,121.18197000000004
Gubernamentales,2014-10-01,23752.024980000002
Comercio,2014-10-01,13822.719870000004
RENTA,2014-10-01,14358.583340000003
Remuneración de Empleados,2014-10-01,2509.40115
Retribución de la Inversión,2014-10-01,11849.182190000003
TRANSFERENCIAS CORRIENTES,2014-10-01,328240.5718800001
Donaciones Oficiales,2014-10-01,1472.3624900000004
Donaciones Privadas,2014-10-01,20925.248410000007
Remesas Familiares,2014-10-01,305842.9609800001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-10-01,64019.195260000015
Capital Sector Privado,2014-10-01,43058.18486000001
Capital Sector Bancario,2014-10-01,300.15200000000004
Capital Sector Público,2014-10-01,20660.858400000005
DataValue{Union{}}(),2014-10-01,786739.8354900002
EXPORTACIONES,2014-11-01,372408.21021000005
Bienes,2014-11-01,237195.17142000003
Exportación de Mercancias Generales,2014-11-01,67541.84664
Procesamiento y Maquilado,2014-11-01,87414.57457000001
Anticipos por Exportación,2014-11-01,82238.75021000001
Reexportaciones,2014-11-01,0.0
Servicios,2014-11-01,135213.03879000005
Transporte,2014-11-01,8070.324330000002
Viajes,2014-11-01,69891.91773000003
Comunicaciones,2014-11-01,5243.980880000001
Construcción,2014-11-01,10915.996050000003
Seguros - Reaseguros,2014-11-01,1618.5147100000004
Servicios Financieros - Comisiones,2014-11-01,7122.195130000002
Servicios de Informática e Información,2014-11-01,223.25428000000008
Regalías y Derechos de Licencia,2014-11-01,0.5
Servicios Empresariales,2014-11-01,20899.262740000006
Servicios Personales Culturales y Recreativos,2014-11-01,68.40051000000003
Gubernamentales,2014-11-01,4782.45208
Comercio,2014-11-01,6376.240350000002
RENTA,2014-11-01,10717.209540000003
Remuneración de Empleados,2014-11-01,1879.7025800000001
Retribución de la Inversión,2014-11-01,8837.506960000002
TRANSFERENCIAS CORRIENTES,2014-11-01,317938.7976200001
Donaciones Oficiales,2014-11-01,3049.368590000001
Donaciones Privadas,2014-11-01,23469.486880000008
Remesas Familiares,2014-11-01,291419.9421500001
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-11-01,125848.04834000004
Capital Sector Privado,2014-11-01,56074.33171000001
Capital Sector Bancario,2014-11-01,326.39321000000007
Capital Sector Público,2014-11-01,69447.32342000003
DataValue{Union{}}(),2014-11-01,826912.2657100002
EXPORTACIONES,2014-12-01,538791.3556100001
Bienes,2014-12-01,390170.0619200001
Exportación de Mercancias Generales,2014-12-01,103710.71904000004
Procesamiento y Maquilado,2014-12-01,141881.52533000006
Anticipos por Exportación,2014-12-01,144577.81755000004
Reexportaciones,2014-12-01,0.0
Servicios,2014-12-01,148621.29369
Transporte,2014-12-01,8385.774620000004
Viajes,2014-12-01,73917.93220000002
Comunicaciones,2014-12-01,10601.976990000003
Construcción,2014-12-01,16201.049240000006
Seguros - Reaseguros,2014-12-01,708.8531000000003
Servicios Financieros - Comisiones,2014-12-01,2506.103330000001
Servicios de Informática e Información,2014-12-01,595.5554900000002
Regalías y Derechos de Licencia,2014-12-01,0.0
Servicios Empresariales,2014-12-01,23196.206650000007
Servicios Personales Culturales y Recreativos,2014-12-01,394.8932000000001
Gubernamentales,2014-12-01,3069.815450000001
Comercio,2014-12-01,9043.133420000002
RENTA,2014-12-01,36279.68613000001
Remuneración de Empleados,2014-12-01,2080.789170000001
Retribución de la Inversión,2014-12-01,34198.896960000005
TRANSFERENCIAS CORRIENTES,2014-12-01,358007.5598700002
Donaciones Oficiales,2014-12-01,7730.640080000001
Donaciones Privadas,2014-12-01,26173.43413000001
Remesas Familiares,2014-12-01,324103.4856600002
MOVIMIENTOS DE CAPITAL Y FINANCIEROS,2014-12-01,434586.70099000016
Capital Sector Privado,2014-12-01,97158.75850000003
Capital Sector Bancario,2014-12-01,0.0
Capital Sector Público,2014-12-01,337427.9424900001
DataValue{Union{}}(),2014-12-01,1.3676653026000005e6
